fecha_ocurrencia,ramo,cliente_id,monto_reclamacion
2025-10-12,Auto,C003995,21826.81
2025-10-12,Auto,C000878,36537.36
2025-10-12,Vida,C007022,548616.38
2025-10-12,Auto,C002641,26372.91
2025-10-12,Auto,C002263,34274.56
2025-10-12,Auto,C005548,96855.22
2025-10-12,Auto,C001623,44348.61
2025-10-12,Auto,C001200,39288.25
2025-10-12,Vida,C006070,202380.79
2025-10-12,Vida,C006032,316131.12
2025-10-12,Daños,C003939,208046.75
2025-10-12,Gastos Médicos,C003083,55635.48
2025-10-12,Gastos Médicos,C003738,30205.47
2025-10-12,Auto,C000085,21933.84
2025-10-12,Gastos Médicos,C003496,40190.03
2025-10-12,Auto,C006255,26908.63
2025-10-12,Vida,C000820,285150.29
2025-10-12,Gastos Médicos,C001164,49301.54
2025-10-12,Gastos Médicos,C006858,31317.3
2025-10-12,Gastos Médicos,C000992,45313.8
2025-10-13,Gastos Médicos,C006463,31961.69
2025-10-13,Auto,C001467,80299.68
2025-10-13,Auto,C005167,30862.67
2025-10-13,Vida,C003991,112249.58
2025-10-13,Auto,C002939,61898.22
2025-10-13,Daños,C002541,124966.2
2025-10-13,Auto,C007757,62867.11
2025-10-13,Daños,C003136,69459.22
2025-10-13,Auto,C000286,33570.36
2025-10-13,Auto,C000859,25529.97
2025-10-13,Auto,C000902,25617.23
2025-10-13,Daños,C005005,110581.0
2025-10-13,Gastos Médicos,C004553,69301.44
2025-10-13,Gastos Médicos,C004207,33779.9
2025-10-13,Gastos Médicos,C000448,48577.89
2025-10-14,Daños,C006007,52472.34
2025-10-14,Gastos Médicos,C003388,40730.8
2025-10-14,Auto,C007924,40222.16
2025-10-14,Daños,C002006,155181.02
2025-10-14,Daños,C000612,160207.67
2025-10-14,Vida,C004401,128341.55
2025-10-14,Daños,C000653,107199.11
2025-10-14,Auto,C001634,23490.06
2025-10-14,Daños,C004442,66587.51
2025-10-14,Vida,C000294,444648.89
2025-10-14,Auto,C002841,55960.02
2025-10-14,Daños,C004266,62007.28
2025-10-14,Gastos Médicos,C007203,47007.43
2025-10-14,Vida,C007333,100765.36
2025-10-14,Auto,C005015,20307.2
2025-10-15,Auto,C007598,21194.57
2025-10-15,Daños,C006322,85414.06
2025-10-15,Daños,C003922,66304.34
2025-10-15,Gastos Médicos,C004889,30690.53
2025-10-15,Daños,C002010,58915.52
2025-10-15,Auto,C004678,28103.76
2025-10-15,Auto,C000385,24684.32
2025-10-15,Gastos Médicos,C002135,76881.14
2025-10-15,Vida,C005751,128948.14
2025-10-15,Auto,C000269,41776.49
2025-10-15,Daños,C004192,88299.21
2025-10-15,Auto,C004417,28716.07
2025-10-15,Daños,C006651,56849.67
2025-10-15,Daños,C004199,56503.19
2025-10-15,Gastos Médicos,C005134,51504.16
2025-10-15,Daños,C007184,136890.25
2025-10-15,Auto,C007945,31425.73
2025-10-15,Auto,C005689,85802.83
2025-10-15,Auto,C004255,46896.6
2025-10-15,Auto,C004809,45482.08
2025-10-15,Gastos Médicos,C005081,32111.84
2025-10-16,Auto,C004023,21263.41
2025-10-16,Vida,C002766,177888.16
2025-10-16,Daños,C000824,85027.18
2025-10-16,Daños,C006784,51551.34
2025-10-16,Gastos Médicos,C007058,42849.12
2025-10-16,Auto,C002428,28139.23
2025-10-16,Daños,C005746,57355.26
2025-10-16,Gastos Médicos,C004485,90853.64
2025-10-16,Daños,C007183,70852.72
2025-10-16,Auto,C006938,20954.45
2025-10-16,Vida,C000072,841267.49
2025-10-16,Gastos Médicos,C002664,41211.81
2025-10-16,Vida,C002330,140334.86
2025-10-17,Daños,C002866,76668.0
2025-10-17,Gastos Médicos,C007284,48101.68
2025-10-17,Daños,C000860,52036.7
2025-10-17,Gastos Médicos,C005165,41615.64
2025-10-17,Gastos Médicos,C004279,36829.01
2025-10-17,Daños,C002789,56873.58
2025-10-17,Auto,C001288,71885.06
2025-10-17,Gastos Médicos,C000062,33388.54
2025-10-17,Auto,C004582,35218.79
2025-10-17,Daños,C002287,51031.83
2025-10-17,Auto,C005982,24358.95
2025-10-17,Auto,C003614,46985.92
2025-10-17,Daños,C005008,52273.0
2025-10-17,Auto,C002368,37526.66
2025-10-17,Vida,C002008,172676.38
2025-10-17,Daños,C000731,92301.35
2025-10-17,Auto,C004056,23478.72
2025-10-17,Gastos Médicos,C007427,34514.38
2025-10-17,Daños,C000259,62600.78
2025-10-17,Auto,C002753,20698.23
2025-10-18,Daños,C002379,106713.66
2025-10-18,Daños,C005043,55817.49
2025-10-18,Auto,C001177,25120.74
2025-10-18,Gastos Médicos,C001324,109386.99
2025-10-18,Auto,C006232,30096.84
2025-10-18,Auto,C003581,28387.63
2025-10-18,Auto,C006877,21980.63
2025-10-18,Gastos Médicos,C001690,179219.79
2025-10-18,Daños,C002559,67811.58
2025-10-18,Gastos Médicos,C006310,44535.89
2025-10-18,Daños,C002150,72114.58
2025-10-18,Gastos Médicos,C001116,85206.99
2025-10-18,Daños,C000446,88325.6
2025-10-18,Auto,C004484,1120468.92
2025-10-18,Gastos Médicos,C005459,32040.18
2025-10-18,Daños,C001911,72543.47
2025-10-18,Gastos Médicos,C003071,284339.52
2025-10-19,Auto,C007923,63770.55
2025-10-19,Daños,C005839,896523.7
2025-10-19,Auto,C001545,43111.14
2025-10-19,Gastos Médicos,C004613,55388.65
2025-10-19,Vida,C005790,139575.55
2025-10-19,Gastos Médicos,C000604,53948.06
2025-10-19,Vida,C001970,144708.38
2025-10-19,Auto,C005593,32900.46
2025-10-19,Daños,C007823,69750.1
2025-10-19,Daños,C000525,101447.46
2025-10-19,Gastos Médicos,C003140,43395.5
2025-10-19,Auto,C003773,31806.94
2025-10-19,Daños,C005516,131890.2
2025-10-19,Daños,C004027,65786.78
2025-10-19,Daños,C006026,56950.38
2025-10-19,Vida,C002137,452121.84
2025-10-19,Auto,C005586,35102.48
2025-10-19,Daños,C004782,106832.69
2025-10-19,Gastos Médicos,C003992,55059.43
2025-10-20,Auto,C007614,24419.95
2025-10-20,Gastos Médicos,C007764,62030.43
2025-10-20,Auto,C003124,67791.9
2025-10-20,Gastos Médicos,C001911,54127.19
2025-10-20,Auto,C006379,22043.29
2025-10-20,Auto,C004413,22904.09
2025-10-20,Daños,C006946,80879.11
2025-10-20,Vida,C005137,104793.23
2025-10-20,Auto,C004835,21360.27
2025-10-20,Gastos Médicos,C002193,32088.34
2025-10-20,Auto,C001288,24090.98
2025-10-20,Auto,C005649,31142.58
2025-10-20,Gastos Médicos,C003504,33569.41
2025-10-20,Gastos Médicos,C001800,117186.03
2025-10-20,Auto,C004387,29278.41
2025-10-20,Gastos Médicos,C003233,33860.46
2025-10-20,Auto,C002189,33837.84
2025-10-20,Gastos Médicos,C007546,62779.56
2025-10-20,Daños,C006255,396286.05
2025-10-21,Gastos Médicos,C003828,47346.31
2025-10-21,Gastos Médicos,C003203,30504.58
2025-10-21,Daños,C002197,65443.51
2025-10-21,Auto,C005274,31826.05
2025-10-21,Gastos Médicos,C003891,68319.48
2025-10-21,Vida,C001680,159845.37
2025-10-21,Vida,C002138,811482.8
2025-10-21,Auto,C002795,33690.27
2025-10-21,Daños,C006795,187076.32
2025-10-21,Vida,C004923,229552.04
2025-10-21,Vida,C006465,851456.98
2025-10-21,Auto,C006621,20685.3
2025-10-21,Daños,C007743,67441.94
2025-10-22,Gastos Médicos,C004404,34411.2
2025-10-22,Auto,C005454,158201.12
2025-10-22,Gastos Médicos,C003185,109443.81
2025-10-22,Gastos Médicos,C000907,37970.89
2025-10-22,Gastos Médicos,C003891,119506.05
2025-10-22,Vida,C002517,822151.45
2025-10-22,Vida,C003871,512267.18
2025-10-22,Gastos Médicos,C002459,39930.43
2025-10-22,Gastos Médicos,C003749,94014.75
2025-10-22,Gastos Médicos,C003792,51577.48
2025-10-22,Daños,C007426,53731.06
2025-10-22,Daños,C000552,116666.04
2025-10-22,Auto,C006095,24452.71
2025-10-22,Auto,C001741,25411.51
2025-10-22,Daños,C001124,52602.98
2025-10-22,Gastos Médicos,C003820,37129.74
2025-10-22,Daños,C003967,69703.94
2025-10-23,Auto,C002628,25283.52
2025-10-23,Gastos Médicos,C007796,53015.1
2025-10-23,Daños,C004485,52577.22
2025-10-23,Daños,C007769,69854.03
2025-10-23,Daños,C007020,154094.93
2025-10-23,Auto,C001742,43905.92
2025-10-23,Gastos Médicos,C005313,71275.45
2025-10-23,Daños,C004772,56010.63
2025-10-23,Auto,C007318,93450.29
2025-10-23,Gastos Médicos,C001863,49947.68
2025-10-23,Gastos Médicos,C003280,74079.83
2025-10-24,Gastos Médicos,C007768,54723.87
2025-10-24,Vida,C001810,308056.42
2025-10-24,Gastos Médicos,C001004,30352.56
2025-10-24,Daños,C001947,60918.83
2025-10-24,Auto,C002391,25272.06
2025-10-24,Daños,C004707,82742.01
2025-10-24,Daños,C006574,773920.14
2025-10-24,Vida,C002119,219011.93
2025-10-24,Auto,C000024,28581.08
2025-10-24,Auto,C001147,31687.54
2025-10-24,Gastos Médicos,C007214,45129.09
2025-10-24,Daños,C006089,78572.46
2025-10-24,Auto,C003659,28142.8
2025-10-24,Auto,C007412,37186.53
2025-10-24,Auto,C006262,27404.14
2025-10-24,Auto,C001287,49879.05
2025-10-24,Auto,C001926,31405.92
2025-10-24,Auto,C001291,32861.2
2025-10-24,Auto,C005857,23031.65
2025-10-24,Gastos Médicos,C000386,31242.17
2025-10-24,Gastos Médicos,C004314,38124.09
2025-10-25,Auto,C000041,27437.62
2025-10-25,Vida,C002093,109222.96
2025-10-25,Gastos Médicos,C000459,37170.29
2025-10-25,Gastos Médicos,C004174,80056.02
2025-10-25,Daños,C006546,206968.16
2025-10-25,Auto,C004601,24755.36
2025-10-25,Auto,C007754,47610.94
2025-10-25,Gastos Médicos,C002268,37946.17
2025-10-25,Auto,C006363,24147.09
2025-10-25,Vida,C004278,225891.88
2025-10-26,Gastos Médicos,C005101,42109.8
2025-10-26,Daños,C007094,106384.73
2025-10-26,Gastos Médicos,C007991,35043.68
2025-10-26,Vida,C001885,176406.56
2025-10-26,Auto,C007800,49424.76
2025-10-26,Daños,C006014,69445.77
2025-10-26,Auto,C005884,52994.52
2025-10-26,Vida,C004278,107350936.13
2025-10-26,Daños,C000304,56457.5
2025-10-26,Vida,C004158,219020.4
2025-10-26,Auto,C007931,123653.68
2025-10-27,Gastos Médicos,C002363,30836.44
2025-10-27,Auto,C000426,77492.69
2025-10-27,Daños,C003414,124739.76
2025-10-27,Daños,C002548,52933.9
2025-10-27,Daños,C005238,1185489.41
2025-10-27,Gastos Médicos,C004421,61204.76
2025-10-27,Daños,C005169,55741.49
2025-10-27,Auto,C002189,31270.16
2025-10-27,Daños,C007856,60713.82
2025-10-27,Gastos Médicos,C003834,54888.46
2025-10-27,Daños,C007692,57007.52
2025-10-27,Gastos Médicos,C007761,68104.92
2025-10-27,Auto,C004269,21666.73
2025-10-27,Gastos Médicos,C001176,42212.66
2025-10-27,Auto,C005225,30104.55
2025-10-27,Auto,C003269,22351.45
2025-10-28,Auto,C007652,75821.24
2025-10-28,Vida,C007947,675965.31
2025-10-28,Daños,C000648,53832.74
2025-10-28,Gastos Médicos,C004953,50708.51
2025-10-28,Daños,C003941,89841.54
2025-10-28,Gastos Médicos,C002279,36432.1
2025-10-28,Auto,C004758,72228.31
2025-10-28,Daños,C004943,62274.09
2025-10-28,Vida,C000181,1037938.83
2025-10-28,Daños,C004631,105086.13
2025-10-28,Gastos Médicos,C002318,45072.36
2025-10-28,Auto,C001462,43980.87
2025-10-28,Auto,C002950,69857.23
2025-10-28,Auto,C007679,28434.99
2025-10-28,Gastos Médicos,C005433,31946.24
2025-10-28,Gastos Médicos,C003815,44315.91
2025-10-28,Daños,C000494,108561.57
2025-10-29,Gastos Médicos,C006231,109889.12
2025-10-29,Auto,C007343,70353.57
2025-10-29,Auto,C000317,25475.18
2025-10-29,Daños,C005073,117195.04
2025-10-29,Vida,C003231,645316.16
2025-10-29,Auto,C005845,43602.73
2025-10-30,Auto,C005471,52414.68
2025-10-30,Auto,C003035,28526.64
2025-10-30,Gastos Médicos,C005849,36544.88
2025-10-30,Auto,C006943,25708.96
2025-10-30,Gastos Médicos,C005866,34892.32
2025-10-30,Vida,C005013,212226.84
2025-10-30,Daños,C004816,185704.29
2025-10-30,Daños,C004944,66836.12
2025-10-30,Vida,C006563,113299.7
2025-10-30,Auto,C002645,26121.94
2025-10-30,Daños,C004815,190901.97
2025-10-30,Daños,C000137,59111.16
2025-10-30,Auto,C002839,29118.24
2025-10-30,Gastos Médicos,C006790,40075.55
2025-10-30,Auto,C002275,20173.39
2025-10-30,Vida,C004242,134330.18
2025-10-30,Auto,C005123,21743.56
2025-10-30,Gastos Médicos,C000559,30910.36
2025-10-31,Daños,C006937,70003.18
2025-10-31,Auto,C000359,27057.44
2025-10-31,Auto,C000911,180114.87
2025-10-31,Auto,C006257,84337.08
2025-10-31,Gastos Médicos,C007057,42791.54
2025-10-31,Daños,C005683,185853.82
2025-10-31,Gastos Médicos,C004513,84982.98
2025-10-31,Gastos Médicos,C001517,37221.21
2025-10-31,Gastos Médicos,C004939,62394.06
2025-10-31,Auto,C002443,47495.33
2025-10-31,Daños,C002908,64482.38
2025-10-31,Vida,C004224,725255.15
2025-10-31,Vida,C002666,293009.02
2025-10-31,Auto,C000705,50899.0
2025-10-31,Auto,C000754,24751.35
2025-11-01,Daños,C001087,190322.46
2025-11-01,Vida,C001016,123631.47
2025-11-01,Auto,C007517,24487.52
2025-11-01,Auto,C004411,25151.85
2025-11-01,Auto,C000935,30854.45
2025-11-01,Auto,C005264,21556.55
2025-11-01,Daños,C007949,275041.56
2025-11-01,Gastos Médicos,C004854,59019.8
2025-11-01,Daños,C006649,87412.85
2025-11-01,Gastos Médicos,C007545,32399.43
2025-11-01,Auto,C006258,22425.76
2025-11-01,Gastos Médicos,C005258,34560.32
2025-11-01,Auto,C005507,67358.35
2025-11-01,Gastos Médicos,C006298,32219.01
2025-11-01,Gastos Médicos,C001550,60106.38
2025-11-01,Auto,C002855,26898.5
2025-11-01,Daños,C000292,133031.05
2025-11-01,Daños,C000875,54926.41
2025-11-02,Gastos Médicos,C004045,34406.85
2025-11-02,Auto,C002764,30929.68
2025-11-02,Daños,C006924,102113.57
2025-11-02,Auto,C001239,33778.4
2025-11-02,Vida,C005967,110262.81
2025-11-02,Auto,C003303,22066.03
2025-11-02,Auto,C002518,31288.33
2025-11-02,Auto,C003405,27830.49
2025-11-02,Gastos Médicos,C001292,35842.86
2025-11-02,Gastos Médicos,C000337,77843.54
2025-11-02,Gastos Médicos,C004874,56150.24
2025-11-02,Gastos Médicos,C006549,66889.94
2025-11-02,Daños,C006985,53135.56
2025-11-03,Vida,C006268,281258.18
2025-11-03,Auto,C005920,30209.15
2025-11-03,Gastos Médicos,C000275,36007.2
2025-11-03,Daños,C002965,90387.08
2025-11-03,Daños,C001806,72036.4
2025-11-03,Auto,C002015,69393.36
2025-11-03,Vida,C004165,153726.11
2025-11-03,Daños,C000279,62525.5
2025-11-03,Daños,C006163,215699.87
2025-11-03,Daños,C000008,112442.62
2025-11-03,Auto,C005835,32008.92
2025-11-03,Gastos Médicos,C001502,70815.27
2025-11-03,Gastos Médicos,C006525,35660.52
2025-11-03,Gastos Médicos,C007505,179190.12
2025-11-03,Auto,C000483,46366.12
2025-11-03,Auto,C007910,26037.34
2025-11-03,Auto,C002318,39920.5
2025-11-03,Auto,C005991,42935.64
2025-11-03,Daños,C005946,84831.25
2025-11-03,Auto,C007918,31402.24
2025-11-03,Daños,C006125,85376.03
2025-11-04,Daños,C004741,54037.19
2025-11-04,Auto,C005277,20082.17
2025-11-04,Daños,C005435,52947.0
2025-11-04,Auto,C007061,23679.57
2025-11-04,Auto,C007426,72572.76
2025-11-04,Auto,C001333,31368.49
2025-11-04,Gastos Médicos,C004259,58351.1
2025-11-04,Auto,C003943,27110.26
2025-11-04,Daños,C003485,72851.0
2025-11-04,Daños,C003739,566723.09
2025-11-04,Gastos Médicos,C007494,42827.35
2025-11-04,Auto,C001872,26099.4
2025-11-04,Auto,C003708,25983.77
2025-11-04,Auto,C005491,29057.32
2025-11-05,Daños,C005027,106046.74
2025-11-05,Vida,C004871,182849.04
2025-11-05,Gastos Médicos,C000032,126045.59
2025-11-05,Gastos Médicos,C007646,84971.7
2025-11-05,Daños,C002188,117553.13
2025-11-05,Auto,C003300,22067.18
2025-11-05,Gastos Médicos,C000353,252818.98
2025-11-05,Auto,C003491,52012.14
2025-11-05,Gastos Médicos,C001425,55282.91
2025-11-05,Auto,C007358,20731.94
2025-11-05,Auto,C000873,43562.37
2025-11-05,Auto,C003791,20697.74
2025-11-05,Gastos Médicos,C007117,70260.12
2025-11-05,Auto,C002618,20621.36
2025-11-05,Auto,C004634,30227.92
2025-11-05,Daños,C000191,2675567.75
2025-11-05,Daños,C006580,59478.76
2025-11-05,Gastos Médicos,C002849,32980.47
2025-11-06,Gastos Médicos,C002491,61475.31
2025-11-06,Auto,C007354,23558.01
2025-11-06,Gastos Médicos,C003369,87713.7
2025-11-06,Daños,C000605,51874.39
2025-11-06,Vida,C005899,304244.29
2025-11-06,Gastos Médicos,C007906,52641.58
2025-11-06,Daños,C003751,388665.21
2025-11-06,Auto,C004864,75768.48
2025-11-06,Daños,C005744,59518.92
2025-11-06,Gastos Médicos,C001159,51843.25
2025-11-06,Daños,C000445,64636.4
2025-11-06,Daños,C001462,203666.27
2025-11-06,Daños,C000569,55606.38
2025-11-06,Vida,C007394,105128.08
2025-11-06,Auto,C006255,26431.42
2025-11-06,Auto,C005063,24000.37
2025-11-06,Auto,C000469,21330.04
2025-11-06,Gastos Médicos,C003194,36829.71
2025-11-06,Gastos Médicos,C003740,89381.04
2025-11-06,Daños,C001426,60300.48
2025-11-06,Auto,C005241,45812.15
2025-11-06,Vida,C004310,453398.78
2025-11-06,Gastos Médicos,C000266,38235.26
2025-11-06,Gastos Médicos,C001292,30763.76
2025-11-06,Vida,C005012,807457.16
2025-11-07,Daños,C002123,63697.96
2025-11-07,Daños,C001232,102480.49
2025-11-07,Auto,C001260,24042.97
2025-11-07,Auto,C000284,34897.13
2025-11-07,Auto,C006453,23116.1
2025-11-07,Auto,C000200,20694.56
2025-11-07,Vida,C006222,174890.02
2025-11-07,Auto,C000972,26587.91
2025-11-07,Auto,C001575,33206.26
2025-11-07,Auto,C001689,83959.02
2025-11-07,Gastos Médicos,C006411,33045.62
2025-11-07,Auto,C002300,20655.21
2025-11-07,Auto,C003779,27181.43
2025-11-07,Daños,C002701,61184.16
2025-11-07,Auto,C005464,84185.89
2025-11-07,Gastos Médicos,C003284,32054.19
2025-11-07,Auto,C004883,20176.87
2025-11-07,Auto,C003089,20863.96
2025-11-07,Auto,C001006,25030.44
2025-11-08,Auto,C004442,24204.39
2025-11-08,Gastos Médicos,C006817,57827.2
2025-11-08,Auto,C003788,20729.25
2025-11-08,Vida,C000335,125577.72
2025-11-08,Daños,C005134,194160.26
2025-11-08,Auto,C001196,22501.53
2025-11-08,Auto,C002530,34607.23
2025-11-08,Daños,C000014,81301.44
2025-11-08,Auto,C001274,25456.01
2025-11-08,Daños,C007554,144342.28
2025-11-08,Gastos Médicos,C005692,77859.14
2025-11-08,Vida,C002510,467059.15
2025-11-09,Auto,C000732,26270.57
2025-11-09,Auto,C006105,22263.96
2025-11-09,Daños,C001231,77420.95
2025-11-09,Gastos Médicos,C004559,38042.11
2025-11-09,Auto,C006866,43496.75
2025-11-09,Daños,C001427,56985.91
2025-11-09,Auto,C005384,25000.02
2025-11-09,Auto,C006159,20215.27
2025-11-09,Gastos Médicos,C005641,37763.95
2025-11-09,Gastos Médicos,C004257,34377.17
2025-11-09,Auto,C004936,36759.19
2025-11-09,Gastos Médicos,C006093,46859.04
2025-11-09,Auto,C002469,33905.04
2025-11-09,Auto,C005808,45481.82
2025-11-09,Auto,C006052,21367.98
2025-11-10,Vida,C001520,108985.1
2025-11-10,Gastos Médicos,C006617,61207.51
2025-11-10,Gastos Médicos,C007571,30575.28
2025-11-10,Daños,C002778,156430.84
2025-11-10,Gastos Médicos,C005288,39455.49
2025-11-10,Vida,C007941,338487.01
2025-11-10,Daños,C004070,55910.88
2025-11-10,Auto,C004370,42266.36
2025-11-10,Daños,C000910,52413.62
2025-11-10,Auto,C000224,26726.03
2025-11-10,Auto,C003941,31376.48
2025-11-10,Auto,C003373,27751.23
2025-11-10,Auto,C001575,32288.89
2025-11-10,Auto,C000220,20542.0
2025-11-10,Daños,C000880,172958.59
2025-11-10,Daños,C003750,56948.72
2025-11-11,Daños,C003000,63908.78
2025-11-11,Gastos Médicos,C000449,41600.73
2025-11-11,Auto,C007638,30289.92
2025-11-11,Gastos Médicos,C000029,37862.36
2025-11-11,Daños,C000240,70769.09
2025-11-11,Auto,C006027,208113.04
2025-11-11,Daños,C001630,53386.92
2025-11-11,Auto,C001244,23152.82
2025-11-11,Auto,C000706,43170.74
2025-11-11,Vida,C000859,1151325.26
2025-11-11,Auto,C005647,26869.52
2025-11-11,Vida,C006053,294041.35
2025-11-11,Auto,C007576,20036.8
2025-11-11,Daños,C003577,113261.57
2025-11-11,Daños,C000738,62564.23
2025-11-11,Daños,C003735,131074.36
2025-11-11,Auto,C002344,23088.36
2025-11-11,Auto,C000276,30445.98
2025-11-11,Auto,C001935,26773.04
2025-11-11,Daños,C003874,161750.97
2025-11-12,Gastos Médicos,C006845,36386.52
2025-11-12,Vida,C006927,149360.93
2025-11-12,Auto,C000357,31990.56
2025-11-12,Auto,C004176,50892.17
2025-11-12,Auto,C007050,49063.87
2025-11-12,Gastos Médicos,C000632,60818.32
2025-11-12,Gastos Médicos,C003431,57462.81
2025-11-12,Auto,C000594,24449.84
2025-11-12,Gastos Médicos,C005476,32530.7
2025-11-12,Gastos Médicos,C003478,35565.03
2025-11-12,Gastos Médicos,C001677,35924.71
2025-11-12,Auto,C001237,138504.88
2025-11-12,Auto,C006011,36205.43
2025-11-12,Gastos Médicos,C005881,200581.62
2025-11-12,Auto,C006462,217426.3
2025-11-13,Auto,C002308,38386.77
2025-11-13,Auto,C002157,29230.93
2025-11-13,Daños,C004598,126663.3
2025-11-13,Gastos Médicos,C002547,30741.41
2025-11-13,Auto,C004676,22593.5
2025-11-13,Auto,C003281,27487.55
2025-11-13,Gastos Médicos,C006219,40055.97
2025-11-13,Auto,C006323,20813.93
2025-11-13,Auto,C002996,41322.84
2025-11-13,Auto,C002691,25364.16
2025-11-13,Auto,C004499,22126.59
2025-11-13,Vida,C000990,173699.77
2025-11-13,Daños,C007928,163151.18
2025-11-13,Auto,C000311,48503.08
2025-11-14,Auto,C006784,35224.87
2025-11-14,Auto,C007978,26722.78
2025-11-14,Auto,C005323,34135.94
2025-11-14,Daños,C003843,258823.97
2025-11-14,Daños,C005105,56222.63
2025-11-14,Gastos Médicos,C003834,32265.63
2025-11-14,Auto,C002818,47613.3
2025-11-14,Gastos Médicos,C004691,59906.71
2025-11-14,Auto,C006569,37831.72
2025-11-14,Daños,C007716,91742.08
2025-11-14,Auto,C001398,36283.13
2025-11-14,Gastos Médicos,C006808,211772.84
2025-11-14,Auto,C005813,20112.32
2025-11-14,Auto,C001857,23773.46
2025-11-15,Auto,C005414,24537.49
2025-11-15,Vida,C000276,951632.11
2025-11-15,Gastos Médicos,C002005,33844.17
2025-11-15,Daños,C001002,72251.23
2025-11-15,Daños,C003041,110057.04
2025-11-15,Daños,C006979,56882.63
2025-11-15,Auto,C005860,20542.43
2025-11-15,Auto,C003244,101808.63
2025-11-15,Auto,C007770,35299.49
2025-11-15,Auto,C004973,45995.2
2025-11-15,Gastos Médicos,C004908,50958.63
2025-11-15,Daños,C003316,131051.49
2025-11-15,Gastos Médicos,C004288,31342.81
2025-11-15,Gastos Médicos,C004375,37242.95
2025-11-15,Auto,C002891,21695.58
2025-11-15,Auto,C001639,31664.68
2025-11-15,Auto,C005006,22915.53
2025-11-15,Auto,C007243,24281.59
2025-11-15,Auto,C002851,53844.46
2025-11-15,Daños,C006138,58168.41
2025-11-15,Auto,C004630,98160.26
2025-11-16,Daños,C004554,280201.92
2025-11-16,Daños,C001592,100304.14
2025-11-16,Auto,C006754,23355.47
2025-11-16,Auto,C002391,56435.58
2025-11-16,Vida,C004870,102694.69
2025-11-16,Gastos Médicos,C003646,35847.37
2025-11-16,Gastos Médicos,C001477,50439.59
2025-11-16,Auto,C006354,44297.87
2025-11-16,Auto,C007451,24202.99
2025-11-16,Auto,C002553,42857.53
2025-11-16,Auto,C003643,20922.89
2025-11-16,Gastos Médicos,C003675,49517.4
2025-11-16,Gastos Médicos,C001660,32987.84
2025-11-17,Gastos Médicos,C005831,32872.24
2025-11-17,Daños,C006187,51903.98
2025-11-17,Gastos Médicos,C007290,32429.33
2025-11-17,Daños,C003018,329530.31
2025-11-17,Gastos Médicos,C000826,35906.35
2025-11-17,Auto,C003194,27788.9
2025-11-17,Gastos Médicos,C003859,52213.27
2025-11-17,Daños,C007448,50746.95
2025-11-17,Daños,C005628,118503.32
2025-11-17,Vida,C000030,330679.8
2025-11-18,Vida,C003374,585504.26
2025-11-18,Auto,C000056,37785.85
2025-11-18,Daños,C007452,78651.55
2025-11-18,Daños,C003778,83147.4
2025-11-18,Vida,C007479,116951.59
2025-11-18,Auto,C005330,46202.81
2025-11-18,Auto,C007954,23141.69
2025-11-18,Gastos Médicos,C000322,88014.62
2025-11-18,Auto,C007297,23440.53
2025-11-18,Auto,C006672,27372.44
2025-11-18,Auto,C003345,75371.99
2025-11-18,Gastos Médicos,C007820,40799.74
2025-11-18,Auto,C003944,30585.86
2025-11-18,Gastos Médicos,C001938,31052.9
2025-11-18,Auto,C007705,24471.13
2025-11-18,Gastos Médicos,C006298,69589.52
2025-11-18,Gastos Médicos,C001135,30587.63
2025-11-19,Auto,C007877,45124.27
2025-11-19,Auto,C004309,29229.93
2025-11-19,Daños,C001988,149915.51
2025-11-19,Auto,C005541,30066.59
2025-11-19,Auto,C007094,34409.68
2025-11-19,Vida,C000363,548841.91
2025-11-19,Auto,C005375,44409.37
2025-11-19,Auto,C000478,20649.0
2025-11-19,Daños,C001295,94432.24
2025-11-19,Daños,C007942,289220.87
2025-11-19,Auto,C006409,26699.14
2025-11-19,Auto,C004923,50768.55
2025-11-19,Gastos Médicos,C004783,32849.16
2025-11-19,Auto,C001759,26274.29
2025-11-20,Gastos Médicos,C005808,434811.02
2025-11-20,Gastos Médicos,C007943,55620.67
2025-11-20,Auto,C007639,22524.1
2025-11-20,Gastos Médicos,C005972,56220.46
2025-11-20,Gastos Médicos,C002162,49189.37
2025-11-20,Vida,C007359,613883.05
2025-11-20,Daños,C007034,119656.17
2025-11-20,Vida,C006294,124216.04
2025-11-20,Daños,C003566,67354.42
2025-11-20,Auto,C002520,21181.16
2025-11-20,Gastos Médicos,C001764,31740.71
2025-11-20,Gastos Médicos,C005155,38541.87
2025-11-20,Auto,C005082,27936.33
2025-11-20,Gastos Médicos,C007280,43794.17
2025-11-20,Vida,C000195,118897.96
2025-11-21,Gastos Médicos,C005966,189817.79
2025-11-21,Gastos Médicos,C005250,33014.66
2025-11-21,Auto,C004506,20232.29
2025-11-21,Auto,C004471,40864.58
2025-11-21,Auto,C000522,25236.56
2025-11-21,Auto,C006000,26381.45
2025-11-21,Gastos Médicos,C002227,46411.43
2025-11-21,Auto,C000352,61399.42
2025-11-21,Auto,C005370,22141.12
2025-11-21,Gastos Médicos,C004398,130373.58
2025-11-21,Gastos Médicos,C004100,39561.11
2025-11-21,Daños,C005008,75095.67
2025-11-21,Vida,C007862,492598.23
2025-11-22,Daños,C004046,151483.86
2025-11-22,Auto,C004517,30335.03
2025-11-22,Daños,C004728,67704.63
2025-11-22,Auto,C002896,25857.23
